school,user_uid,item_id,item_name,submission,n_attempts,rowsum_recv,rowsum_poss,submission_grade,classification,flag
Central Florida Preparatory School,131837769,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,2.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903216,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,5.00,11.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109443531,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,3.00,10.00,8.00,matches_neither,""
Central Florida Preparatory School,131833928,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,1.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600385,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,3.00,8.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903204,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,2.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292876,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,0.00,6.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903190,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,0.00,3.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138948899,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,2.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833908,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,3.00,8.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600398,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,8.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600391,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,6.00,8.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600382,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,4.00,13.00,9.00,matches_neither,""
Central Florida Preparatory School,138600379,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,8.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833927,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,7.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109443538,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,4.00,8.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138792244,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,3.00,8.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833913,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,2.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600378,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,2.00,5.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292916,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,6.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,101766099,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,2.00,2.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833912,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,1.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,132358884,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,3.00,10.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833905,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,4.00,12.00,8.00,matches_neither,""
Central Florida Preparatory School,120103762,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,4.00,14.00,7.00,matches_neither,""
Central Florida Preparatory School,116903188,8117831628,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,3.00,7.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,125746295,8117832042,"Topic 3 Test: State, Local, and Tribal Governments Matter",1,2,7.00,13.00,12.00,matches_neither,""
Central Florida Preparatory School,138555762,8332051196,Topic 4,1,2,0.00,1.00,2.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865992,8188066941,Topic 4: A Constitution for the United States (1776-Present),1,2,1.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903205,8188045441,Topic 4: A Constitution for the United States (1776-Present),1,2,0.00,1.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865505,8188045441,Topic 4: A Constitution for the United States (1776-Present),1,2,15.00,16.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833911,8188045441,Topic 4: A Constitution for the United States (1776-Present),1,2,2.00,5.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903191,8188045441,Topic 4: A Constitution for the United States (1776-Present),1,2,1.00,4.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903200,8188066941,Topic 4: A Constitution for the United States (1776-Present),1,2,0.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865998,8188045441,Topic 4: A Constitution for the United States (1776-Present),1,2,1.00,6.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292910,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,2.00,9.00,6.00,matches_neither,""
Central Florida Preparatory School,95720286,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,3.00,11.00,6.00,matches_neither,""
Central Florida Preparatory School,131942351,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,2.00,14.00,4.00,matches_neither,""
Central Florida Preparatory School,138600376,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,2.00,14.00,5.00,matches_neither,""
Central Florida Preparatory School,133182402,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,2.00,9.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942361,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,4.00,7.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292912,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,4.00,14.00,6.00,matches_neither,""
Central Florida Preparatory School,138600387,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,3.00,12.00,5.00,matches_neither,""
Central Florida Preparatory School,103685335,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,1.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942370,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,3.00,7.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,134825450,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,4.00,15.00,6.00,matches_neither,""
Central Florida Preparatory School,116903218,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,4.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,131942373,8140761677,Topic 4: Early Civilizations of India (2600 BCE - 540 CE),1,2,0.00,1.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833905,8134704459,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,5.00,10.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833920,8134700619,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,0.00,2.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93987571,8134704459,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,1.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600398,8134700619,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,2.00,10.00,6.00,matches_neither,""
Central Florida Preparatory School,131833928,8134700619,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,4.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138792244,8134704459,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,0.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600379,8134704459,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,2.00,12.00,10.00,matches_neither,""
Central Florida Preparatory School,138600384,8134700619,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,3.00,9.00,8.00,matches_neither,""
Central Florida Preparatory School,131833921,8134700619,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,3.00,10.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833916,8134704459,Topic 4: Our Founding Documents: Listen to Many Voices,1,2,0.00,16.00,1.00,matches_neither,""
Central Florida Preparatory School,116714096,8118215773,Topic 4: The Americas (Prehistory?A.D. 1570),1,2,4.00,8.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,113297765,8118215773,Topic 4: The Americas (Prehistory?A.D. 1570),1,2,4.00,5.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109444201,8118215773,Topic 4: The Americas (Prehistory?A.D. 1570),1,2,4.00,9.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131809829,8118215773,Topic 4: The Americas (Prehistory?A.D. 1570),1,2,1.00,5.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131809828,8118215773,Topic 4: The Americas (Prehistory?A.D. 1570),1,2,4.00,10.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833918,8118215773,Topic 4: The Americas (Prehistory?A.D. 1570),1,2,2.00,10.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866003,8241880942,Topic 5,1,2,1.00,2.00,5.50,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833911,8241881061,Topic 5,1,2,2.00,5.00,4.00,matches_neither,""
Central Florida Preparatory School,138600390,8241746024,Topic 5,1,2,0.00,1.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903218,8241749400,Topic 5,1,2,1.25,3.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292916,8241881061,Topic 5,1,2,1.00,1.00,7.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600398,8241748258,Topic 5,1,2,1.50,4.00,7.25,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833921,8241748258,Topic 5,1,2,0.50,2.00,4.25,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600387,8140761678,Topic 5: Early Civilizations of China (1700 BCE - 220 CE),1,2,2.00,6.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116907520,8140761678,Topic 5: Early Civilizations of China (1700 BCE - 220 CE),1,2,2.00,4.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903218,8140761678,Topic 5: Early Civilizations of China (1700 BCE - 220 CE),1,2,0.00,1.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942370,8140761678,Topic 5: Early Civilizations of China (1700 BCE - 220 CE),1,2,2.00,3.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292910,8140761678,Topic 5: Early Civilizations of China (1700 BCE - 220 CE),1,2,6.00,13.00,8.00,matches_neither,""
Central Florida Preparatory School,131833921,8140495628,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,2.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600378,8140495691,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,4.00,9.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903204,8140495691,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,0.00,1.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903216,8140495628,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,1.00,10.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109443531,8140495691,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,4.00,14.00,8.00,matches_neither,""
Central Florida Preparatory School,138948899,8140495691,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,1.00,1.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903188,8140495628,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,0.00,12.00,8.00,matches_neither,""
Central Florida Preparatory School,131833912,8140495691,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,2.00,10.00,8.00,matches_neither,""
Central Florida Preparatory School,131833928,8140495628,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,1.00,7.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600382,8140495628,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,0.00,16.00,4.00,matches_neither,""
Central Florida Preparatory School,101766099,8140495628,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,1.00,3.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600384,8140495628,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,1.00,8.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600398,8140495628,Topic 5: Our Constitutional Government: Join in Civil Conversations,1,2,3.00,11.00,9.00,matches_neither,""
Central Florida Preparatory School,124865505,8231589034,Topic 5: The Early Republic (1789-1825),1,2,14.00,16.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903200,8231594660,Topic 5: The Early Republic (1789-1825),1,2,0.00,1.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,125369367,8247281686,Topic 5: World War I and the 1920s,1,2,6.00,9.00,20.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93859324,8247281686,Topic 5: World War I and the 1920s,1,2,1.00,4.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138555731,8247281686,Topic 5: World War I and the 1920s,1,2,5.00,14.00,14.00,matches_neither,""
Central Florida Preparatory School,74262896,8247281686,Topic 5: World War I and the 1920s,1,2,8.00,15.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,118395895,8247281686,Topic 5: World War I and the 1920s,1,2,5.00,11.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,38459739,8247281686,Topic 5: World War I and the 1920s,1,2,3.00,7.00,19.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,118737267,8247281686,Topic 5: World War I and the 1920s,1,2,6.00,13.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,38459685,8247281686,Topic 5: World War I and the 1920s,1,2,5.00,10.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,133630202,8247281686,Topic 5: World War I and the 1920s,1,2,4.00,6.00,21.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,132358929,8247281686,Topic 5: World War I and the 1920s,1,2,3.00,7.00,17.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865987,8247281686,Topic 5: World War I and the 1920s,1,2,5.00,16.00,12.00,matches_neither,""
Central Florida Preparatory School,127334760,8247281686,Topic 5: World War I and the 1920s,1,2,6.00,13.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,118395893,8247281686,Topic 5: World War I and the 1920s,1,2,6.00,13.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138555753,8247281686,Topic 5: World War I and the 1920s,1,2,5.00,12.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,84456629,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,4.00,8.00,9.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600380,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,1.00,15.00,5.00,matches_neither,""
Central Florida Preparatory School,138600396,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,1.00,13.00,6.00,matches_neither,""
Central Florida Preparatory School,131942370,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,0.00,1.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292910,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,4.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,113307131,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,1.00,2.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942373,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,4.00,6.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866004,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,0.00,4.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600387,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,4.00,12.00,7.00,matches_neither,""
Central Florida Preparatory School,131942351,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,1.00,9.00,9.00,matches_neither,""
Central Florida Preparatory School,124292912,8239060045,Topic 6: Ancient Greece (2000 BCE - 300 BCE),1,2,5.00,11.00,9.00,matches_neither,""
Central Florida Preparatory School,116903216,8140495629,Topic 6: The Constitution Protects Your Rights: Defend All Rights,1,2,3.00,9.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833921,8140495629,Topic 6: The Constitution Protects Your Rights: Defend All Rights,1,2,3.00,8.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,101766099,8140495629,Topic 6: The Constitution Protects Your Rights: Defend All Rights,1,2,0.00,6.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600384,8140495629,Topic 6: The Constitution Protects Your Rights: Defend All Rights,1,2,1.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903205,8356514540,Topic 7,1,2,1.00,2.00,8.50,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865505,8356514540,Topic 7,1,2,1.00,2.00,9.50,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600395,8356514540,Topic 7,1,2,1.00,3.00,7.50,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116714101,8326852201,Topic 7: Absolutism and Revolution,1,2,2.00,7.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116714096,8326852201,Topic 7: Absolutism and Revolution,1,2,2.00,7.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,113297765,8326852201,Topic 7: Absolutism and Revolution,1,2,4.00,13.00,11.00,matches_neither,""
Central Florida Preparatory School,131809829,8326852201,Topic 7: Absolutism and Revolution,1,2,4.00,8.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,113335582,8326852201,Topic 7: Absolutism and Revolution,1,2,4.00,11.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,139603766,8326852201,Topic 7: Absolutism and Revolution,1,2,4.00,12.00,12.00,matches_neither,""
Central Florida Preparatory School,109444201,8326852201,Topic 7: Absolutism and Revolution,1,2,5.00,14.00,11.00,matches_neither,""
Central Florida Preparatory School,131809828,8326852201,Topic 7: Absolutism and Revolution,1,2,4.00,6.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138555767,8326852201,Topic 7: Absolutism and Revolution,1,2,4.00,13.00,11.00,matches_neither,""
Central Florida Preparatory School,131833918,8326852201,Topic 7: Absolutism and Revolution,1,2,4.00,13.00,11.00,matches_neither,""
Central Florida Preparatory School,124321290,8326852201,Topic 7: Absolutism and Revolution,1,2,4.00,6.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116714094,8326852201,Topic 7: Absolutism and Revolution,1,2,3.00,7.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833903,8231865506,Topic 7: Branches of the U.S. Government: Collaborate With Others,1,2,0.00,17.00,3.00,matches_neither,""
Central Florida Preparatory School,131833925,8231874273,Topic 7: Branches of the U.S. Government: Collaborate With Others,1,2,2.00,6.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600391,8231865506,Topic 7: Branches of the U.S. Government: Collaborate With Others,1,2,0.00,1.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833920,8231865506,Topic 7: Branches of the U.S. Government: Collaborate With Others,1,2,0.00,7.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600381,8331748638,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,1.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,109443778,8331747140,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,2.00,4.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865996,8331748638,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,1.00,7.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903219,8331747140,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,10.00,15.00,14.00,matches_neither,""
Central Florida Preparatory School,116903191,8331747140,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,3.00,10.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124866003,8331748638,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,1.00,1.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865505,8331747140,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,5.00,12.00,6.00,matches_neither,""
Central Florida Preparatory School,74260688,8331747140,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,2.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124865998,8331747140,Topic 7: Society and Culture Before the Civil War (1820-1860),1,2,1.00,6.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600387,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,3.00,7.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292910,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,2.00,3.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600396,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,0.00,17.00,3.00,matches_neither,""
Central Florida Preparatory School,131942361,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,3.00,4.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942370,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,0.00,2.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,124292912,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,2.00,18.00,4.00,matches_neither,""
Central Florida Preparatory School,131942373,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,0.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131942351,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,3.00,11.00,10.00,matches_neither,""
Central Florida Preparatory School,138600380,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,1.00,5.00,10.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116907520,8273238667,Topic 7: The Roman Republic (800 BCE - 30 BCE),1,2,0.00,8.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600378,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,5.00,10.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600400,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,3.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,138948899,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,0.00,4.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833920,8253258668,Topic 8: How Elections Work: Vote Responsibly,1,2,6.00,14.00,8.00,matches_neither,""
Central Florida Preparatory School,101766099,8253258668,Topic 8: How Elections Work: Vote Responsibly,1,2,1.00,2.00,18.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833925,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,3.00,8.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600398,8253258668,Topic 8: How Elections Work: Vote Responsibly,1,2,3.00,15.00,5.00,matches_neither,""
Central Florida Preparatory School,138600384,8253258668,Topic 8: How Elections Work: Vote Responsibly,1,2,1.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833905,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,0.00,4.00,16.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,93987571,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,6.00,11.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,131833912,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,0.00,5.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600382,8253258668,Topic 8: How Elections Work: Vote Responsibly,1,2,1.00,14.00,6.00,matches_neither,""
Central Florida Preparatory School,132502379,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,2.00,10.00,10.00,matches_neither,""
Central Florida Preparatory School,124292916,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,5.00,9.00,14.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138600379,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,9.00,15.00,13.00,matches_neither,""
Central Florida Preparatory School,131833903,8253258668,Topic 8: How Elections Work: Vote Responsibly,1,2,0.00,3.00,15.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,138792244,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,1.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,132358884,8253266377,Topic 8: How Elections Work: Vote Responsibly,1,2,0.00,11.00,7.00,matches_neither,""
Central Florida Preparatory School,74260688,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,2.00,9.00,7.00,matches_neither,""
Central Florida Preparatory School,116903219,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,2.00,5.00,11.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903191,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,4.00,11.00,8.00,matches_neither,""
Central Florida Preparatory School,138600392,8347029866,Topic 8: Sectionalism and Civil War (1820-1865),1,2,2.00,12.00,9.00,matches_neither,""
Central Florida Preparatory School,124865996,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,0.00,5.00,12.00,matches_neither,sg_exceeds_row_possible
Central Florida Preparatory School,116903209,8347030584,Topic 8: Sectionalism and Civil War (1820-1865),1,2,1.00,5.00,13.00,matches_neither,sg_exceeds_row_possible
