school_name,item_id,item_name,user_uid,question_id,position_number,answer_submission,rows_in_partition,distinct_orderkey,distinct_submission_grade,submission,points_received,points_possible,keep_determinism
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,139014148,2244623267,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,139014148,2244623267,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235929790,Chapter 12 Test: Relate Fractions and Decimals,139014148,2244623267,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955268,2244623672,1,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955268,2244623672,4,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955268,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955268,2244623672,2,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955277,2244623672,1,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955277,2244623672,4,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955277,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955277,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955314,2244623672,2,n/a,2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955314,2244623672,1,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955314,2244623672,4,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955314,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955316,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955316,2244623672,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955316,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955316,2244623672,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955343,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955343,2244623672,1,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955343,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955343,2244623672,4,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955345,2244623672,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955345,2244623672,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955345,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955345,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955373,2244623672,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955373,2244623672,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955373,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955373,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955415,2244623672,1,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955415,2244623672,2,n/a,2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955415,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955415,2244623672,4,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955434,2244623672,2,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955434,2244623672,4,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955434,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955434,2244623672,1,n/a,2,1,1,1,3.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955438,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,2,1,2.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955438,2244623672,4,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,2,1,2.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955438,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,2,1,2.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955438,2244623672,1,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,2,1,2.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955468,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955468,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955468,2244623672,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955468,2244623672,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955496,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955496,2244623672,1,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955496,2244623672,2,n/a,2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,134955496,2244623672,4,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,1.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,138824987,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,138824987,2244623672,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,138824987,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,138824987,2244623672,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,141600354,2244623672,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,141600354,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,141600354,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,141600354,2244623672,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,141600355,2244623672,1,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,141600355,2244623672,3,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,141600355,2244623672,4,n/a,2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
Crestwell School,8235931624,Chapter 12 Test: Relate Fractions and Decimals,141600355,2244623672,2,"<p dir=""ltr""><span style=""font-size:14px;""><strong>True</strong></span></p>",2,1,1,1,4.0000,4.0000,ARBITRARY_KEEP_score_identical
